Brand,CPU_Speed,RAM,Storage,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Encrypted
HP,2.8944585434250625,32,1000,14.363478854006292,2.554760892401433,32754.91847076602,88b7632adbab195d9dda6741c8d0e19a7f9bc09718f394807610307d56e0e883,gAAAAABoIXsZ5Zxlyd5TLox8QhlRyOUhLt1d7vl2LLtbNoYuA4WF5XZy-Le-fMA2Fz9Mr9L8RDfgaYY1ThKsHM684XvtaAYGy7KJH7MNSAszGWgwRWhG1BE=,gAAAAABoIXsZOlVg8FQSRnYqjr2_xX1rilTNz-_42Drj3iWpB6sGUD4K9Auz2-2DOURoQJ3Eu7r7npP5WwS3LZgwp2-ira047Q==
Lenovo,3.326626275598115,4,1000,16.655955061799784,3.2844655190903596,31641.11273860403,a8e372ff02b2ffdf20eec60fe0f31336fc8d75fb33f7537090b89dd436c4d60d,gAAAAABoIXsZRW4SqJJtUH8PH9FH4P-b1anK5dXuIG8EmHKWRapYrfAUkxx6fK-Y6T68TpCc_FI1w9lhjc9oRLeNPdq_-8wNAMWXxsoF18re1sz4Wj-O2To=,gAAAAABoIXsZ9FML52erWmt9W9v4_Gx0XZ_WIzKuUDIaFfw43QOkMgVGmjY54taurVwmIT8pmhP4AfDCGtSgO7QSFl40bt-9Ug==
Dell,2.663014030709295,16,512,11.496404237742025,2.184275387779498,17406.84907651699,10d65315d6167d10464f7027e326db5e72bf7541b51a107ea8d98b8088daed11,gAAAAABoIXsZ2fP1Kf2SDqRrHlIqmOukQj_UFmEDQMLwTE6N-TOqE8es1mW73jidwziMzen-2vMSgsmK3N8CU7haZqIuO7Us1RAfZrf_tUJ-DCxX1Lnpq5w=,gAAAAABoIXsZll5rYxoM7zfuTDdkq6S9ccc51tJTEHZnCxwXK6FlrL2ul_gPe7KkNFyAwmDDLbGBakVBo0aGu385mX3PKtmQ5g==
Acer,1.650355856501963,8,512,12.523626631542177,2.6717737633897687,16788.156231149962,dc388d4ca1f3192235c78d5192f9b3800b1cadbb69b30b19f1c05273fd0bc7c9,gAAAAABoIXsZBziubPaBNGRlBbTBtTTKNHDYyz0jrrwfdPMyIliCX7s7mXxAE87JLdAEmASoaTUYEzV-ib7wJo_VgwEYvAFYpT0Y0ZcgIwTjELMO09fKvPU=,gAAAAABoIXsZiBWfVYbeiAM0OCNHNMJs89anteQetMe3ZX__8loVI9narH8SIzQwbS3Gzc5rivcQS5Pq6zlKKiPQOOk5zZIhIQ==
HP,2.9057420396947746,16,256,15.679929961463266,3.0898183891966986,9725.671350790091,b8c793180152ee9663bbf0960b1dc6be54cdf0f113015899e29ecb2b8add3198,gAAAAABoIXsZJ43eUprSjbi22QAVCwEgIG40L71Gn4QCwhYVNDtsUg56xhlRUqSdtqo-U7JXuadEdfW6hO6qZJy2MHcof5LMPfyU9UEyRY6kIpFWdlRgwLw=,gAAAAABoIXsZQALXrH1gwFwVpqRWhY7dSDH7iVlloZ6dzW3H_gAZONG-5e9L80EKhBFZLbm7j6FL5DXsAO-_rrDAhPYhPjO9Rw==
Asus,3.8940632112634503,16,512,11.592423241295995,3.3159425007381644,17695.147508140286,568011f2c465069be2addcfb3a283faea4eadd415877ff127d9008b0a38529d0,gAAAAABoIXsZsctGDewZo1cqCtMLasXpllyZgJaVKl6MAYygVWbHBgJ2i9mmDUkNWbbT9WgzZ0jxtAKIPs-PGNO-C_QsTkjZHsXyokWO7_PxOOJ4jFCMZig=,gAAAAABoIXsZRvD-GkPTVsBELjqae93YhQxZw-t-dyGdEVY04WhIJsbGn2hTBWRVU_xXuQqBUPpE89MjZh2pOqS06gBRmnDRBQ==
HP,1.9382573558941492,8,256,11.453966623424666,4.9324887746266795,8962.71143253269,8cfddc6c0e73f03a05c7562663c5453455e57de688f01d7d5677f2c4a5278bc2,gAAAAABoIXsZYq0uG06TPDSgG2JskTwRAJ7qufmlAhKYcV-nlzu5faIK3aYTacjrxG8jNO_dL3GIRPMvbqih-sKhkXJdGiYnaqycKt3IyqfZw0qXSGUKFPQ=,gAAAAABoIXsZYREIdha8L7mfaP0Ra4_9Oi50pBYuyYjaKlAWDUH5bhWZBVyVmvoTayDwq1wQY572viTDdb33HQR9pKTeboLcIA==
Dell,3.225012227051664,16,256,13.169248392524231,4.4235969370519435,9612.3525237855,eb1aa16c85020153ea0ae1bbf5105cb4a0c6c5ac5953c6c78c7b305538034e10,gAAAAABoIXsZ96z4WKqHJ7eY5GoLVVRwG675nqEPw01u0lDp79iU14o-FOMqj4Wpen-heZ0nc5oFjUYZ60dBYcRKz5ONt2kjyQ==,gAAAAABoIXsZz-HcDDV-XX3faQ29zDVclQ0Rvs6g_ckd9spBdy9fDoJP8TYAti_dk82OJPMlzMPANszj0yaieolGmTf6Sw6r9g==
Asus,2.002334221647641,4,256,11.553007750834594,4.212229832935838,9111.31193516215,e1222ff19ebb3b4fa8fdf22a2bec9dd5751be23e79fe40c1641c5fc650cc9aa8,gAAAAABoIXsZoAMBoQ6tNVQU69E5MUPusNz1WzuLdZ1K56zdBEn0lt5eKhNiYpP5aSSrzrdcOdVrJhD6-M5zv_CqlIfGd3ExEfUNT64UABeL_hwcfmDbvOo=,gAAAAABoIXsZgOV2QLMNl82AHNoyfM_0cxvpMHUV7DEndZD53WhWW0HKFD1tvM0Q2jqChVKG0GaEgkZVkheiilanRqc1EdN9Iw==
Lenovo,2.8395692111827033,32,1000,14.510470653237219,3.611123944225923,33045.56205147648,c4f23f0825c8b0e499b29ced48a1deda6ff23845cec1b9c97a80785ca0a40054,gAAAAABoIXsZjJqP5rYvuAjWTaN3CR9ODPGhloes4xJ_-Bd-ZsVJUrG8y2tFTTBmKN1hd_jp-a9HTfOW_qnL8n8NfCMUokahcXzs3aurthzhi9BWCs5JJeE=,gAAAAABoIXsZXSazrZqAREkXgDW1j6smGDf5inNWxg2UhKWqu9VPcljLN7vjpUMp98mGM5RsG2uA5_Kwv4B4RD6bJCIXoCQlVw==
HP,1.741691124116799,32,512,12.357651504899598,4.51999328181303,17748.770425967152,2e476f7e17fffe0639f7fdadf789afcb2229f15f3de52b03a35bbcc401e043f8,gAAAAABoIXsZPRbnh5xV8eqVNpo3xEqsvLmlSWOElQK_kJ1stPqH0KusRZDUyjnxYIH5R6D2sSkjzmcHkAG49UOkfhxdMvEnWanPhyBF4-gmO4RruhBgjco=,gAAAAABoIXsZEzxxqKeDKz68FYf9v-tLVXvfcmrWQxX36SGL9sjfkzOO-p3U-hs8CC_h8wOHFhbuv1YhayRCo2ftUJS6gGJJRQ==
Dell,2.625927340645463,4,256,16.374187779196234,3.0179685069671334,8836.578529356853,9df6cc493cea5cf7cffa370bd7af6d59792241b97493ced8d30e1f5af01b63c6,gAAAAABoIXsZabtLImrkwi_P-QYZwBNPvLlKlzhQk4gi1VilkMga3RWeoxsw9KAexaeZndUkt4B_wPBaAr30n1tYiA3lXHDZnPuZ9eeADyN3woueTssi4O0=,gAAAAABoIXsZv1sMTVXHfMWcxL_TZcsy-gIHnpWsX-kFGwGVoUPrXZEgdjr2WLr5l4PTtb64-4CfOREPuTG_uBlLn904O0hImw==
Acer,3.390408322238115,16,512,15.701000485071539,4.126697338319948,17409.086291686537,faa16d4746a6a56d8ca2b92bde959a578b321906f040fd514ba312b100613f18,gAAAAABoIXsZY2IfEt230XeHvOkxQ9txQy6vBwIlJp92XJWOoXcWCIHlc_y3l5RfqyJVD7tDFczW6kQSDrGYscCGYa0o4BpKfnw5yPMOw7VO1dV7kEeqkZc=,gAAAAABoIXsZJxt2bmv2kIA-SdzrRO5Cca4P78JlNG0RakZc_F_8KN-IBAOTUzRHrIJXe2cCYTZ9Nib4ax7-VvIH7ZaSDuggqw==
Asus,2.3689288105974553,8,256,15.198231236596857,4.981351926134517,9282.277068695445,ef07c8d6e15b2b62d6e000921fb8c245e4fa99c82d0e01cf0a8f647b02317d95,gAAAAABoIXsZ42V89gmHppk-EeC-lVE8kG9G66ZzOGAy8SwSoaLjZYr2Xsl6cEVqj_O3zH23T0DRtGAif5AmAHtA_8weZ4hydCW2tdBMUuBNA6hH9aI4aJg=,gAAAAABoIXsZ8LdEn8mGGbPmNROcdlOtpK8uffDOGs3CH0FKDzqwTIILuMogEaOTbmO2pRkGT4aAggSK6aU8MXR7PhboRSlVxg==
HP,3.162279311218045,16,512,14.701664164307012,2.943886726805596,17787.920193214795,a2251894e2790ec11d4af65c954dbb41ddaf4f96940cb3ea31ae3b07e1f98c75,gAAAAABoIXsZr9rWFIM7PUr8udKvZefHQGfhWvcXBG5FhxwG2ILBgepBr4-yEF3FPWYvB8Kv3dw2tliVqu2v2P2miwB0GZ860qlpqQjJfqaxXbrilL76fqk=,gAAAAABoIXsZ8tVDJxKGMC4-1UZS8Q_iYcPrxwnngV15OO935m7aTKQwWcfsxnvwy0BsncInUOieV01_HqbB-0esTb2wdgho0A==
HP,3.488624901974323,4,512,16.18079438204878,4.022052604651902,17010.571428426818,fcbf402f465f0d8b247eee2f4e49921354333094932636cdaa66f2027a7310ea,gAAAAABoIXsZmJvXfkoURUUl95XjZafCwWadR1dQh5Ubp3nQyyofzG4KiV4dDl5CLnEdPnF_FvcVqYqvCSYrG8XtCp6_OGENt2XPTsI0VaJw4J5VVdVAGD4=,gAAAAABoIXsZgY5D8wiv4gJmz8_QIE-MHLS9g9K4OHe1gVVi77ul03m-GXxmJe_iR6wdVbJWsniuXGvtl9bsYkfN77apA0GrOA==
Lenovo,3.8179445486986316,16,256,12.338372369256541,4.532944592457147,9791.15470145468,7369ce304e4db77bdae46375133705391ec9ec48821c442b4ae8a232d826eb59,gAAAAABoIXsZ2OEmZQfwS6fGzjQ4rU1Br7tZiPtq0QdifiLg3sAePt5GffIapGY3tDq7LyuC55WjExHJtUth8ISj9L9J_vyQAjbvcp7_7S5kUlAjJTdUpvQ=,gAAAAABoIXsZ1Uu_PwjFvJ77BrVFpE-mSpUZ3HR0LEck-bWGUSS9_IL0Zhob2XDIZJJhBNNsc-sOxECoRmosBy5oliGSA4FcgA==
Lenovo,2.0866052046386336,32,1000,16.238653056585367,4.747422750052017,32824.33712037552,38a8cd43a7f0530f01d02842177539f059ebeaff4cd33275c339b61e076b5ffa,gAAAAABoIXsZ-69bvdbD7ZPjpvQqCOtZCmU8EGZ6zfEZC6cNC7cYYRzQhrELLWLu0-S5pytj490AN7sCirH0KOi_PlO_OgcvyjeMnRomwjtImvmiYRvprxo=,gAAAAABoIXsZM_lC70UQkFtOdozTN-aX8546FAvBqgIcZ7i7IqP0ue36L3xLx_pIV9J36h5NBUiEuij3k_-vDtDso9msvuUj4g==
Acer,2.4982897895232705,16,512,15.736953790544314,4.153798072820305,17410.05582993742,2e700d2c2c72ad88050ca92a3c5e6e4326e028bf1a37dbdd32f2a6cea20a5c5b,gAAAAABoIXsZSrKoVy5GdXIq4_4mXkl_ab816ovSd0mXmwBz0lLASN3v7LHS9tQJx_PgAIZ1kfNnYKJBLHMxQa5BbrBH0NF6JueMWqb6saXVeFqX874KZq4=,gAAAAABoIXsZ36QxwExpWje8q1umXHLH3EFMKa2Ovx1H29qRrev_fOyNbIfSOC3OP5y3c3GG9qgCW2DIbVI8h-OFCIVlRQcDCQ==
Acer,1.8810400333260435,4,1000,15.488964958326113,2.8508237702514085,31081.277606638618,dc93ace4e591d993a6c8b4ae4f2f90e6859843cb578de2acf901b194179354a5,gAAAAABoIXsZgpgwER4uheWRlVLDXMYgaf7_5b8scrBJZhX3ACRe_lrKHiiIg-mKwUo7Q0tMQ6iVLdJOCp8xDu0rDMm3hVpgPTKRQgwROctzWoS4kTYzM8I=,gAAAAABoIXsZRugOLg7gqoJou6AjIRxiW6PH2Mp-s38K2jHv-RS4VfotwiOrg-bmwYsiZTg2_7j-F_589iJraMa3zgh_IGSt6Q==
Dell,3.981208755395938,32,1000,14.367534068449544,2.978846454706839,32878.791390917366,ca7c4f2287bb53dee15554331196406daf59f829f85bfc543566c91f426aedf5,gAAAAABoIXsZNzrIo2kOt9RCvrDi5CA4YOCSsf7O_w-Ntt8qxTpXX625u5ASp2UyBm_dQNgluCyd9nzhdX8SX06i4FXBK646KEH3kCt3mX5TikuGknkeLSc=,gAAAAABoIXsZo4AboG4w0eW9DkXuLjqgRxSw_FQUwz0tCwWpRsLpWMB2NOOO9tWshYG5146brxPEYVj0L2ELkBXRQ4wewLXoYQ==
Dell,3.8175024198107383,16,256,12.4774649658236,2.0622740963718926,9702.787541891841,63d90ff18a288497b925f632d47c2d9b881d4ecf1699eca41894dcbbbf04a9b7,gAAAAABoIXsZEQxGRv8mF72RYC-YzwQB_koJDHxGMrHd9cjNYWx4sMmkDqERaHsT00aS2wRCr4paOtrC1KX2eGc4k5HhB_BHNZG6jQz6NIY1ZS4N9zSHqtA=,gAAAAABoIXsZYgDEIBoZHv2bK8nq-1xcEj5K0U_j8oROEiAYCE8N5goxra9mFm34uHfwbmEsEFNxZ1VXp4OjdUsLIJoVs4MreQ==
Acer,2.849892825701399,16,256,13.541287495951378,4.282657933014529,10273.94804271075,5a26a05c2468b30668844f8aa06e805aedb97fc5abfa55a0c7a05c4624b63117,gAAAAABoIXsZYjxlBYbdkUbg8uHaw0i9_tLxTydy5eOgpU-G83th3X4CN3un-K54gO2fX0LiBiAKgB7lhpnBk8ekxWyiygkwHGIOUQdONhR3Q2Gtz5vF0JU=,gAAAAABoIXsZPam5goBqHg2RPCJyJXlDrPzat6XDVP_ecWzHMwMfGygAMs4PMiKOmbCH0MZNCQpV6zWCTDQgB5ocPqoRn3Oo9w==
Acer,3.605083235941053,32,256,15.761423927232808,2.128218818185854,10966.959225605731,fa51071b2740f2dc473c180c7777392455c0556eaf68eeb4c48b36232757f37e,gAAAAABoIXsZ0Ar2H3AcaZcxf53Yn6_9PKML4yGuzKczYxh0BuZ1NP1IucgllegTM5PyAHaxMpXEZlRK6ItRxj_p2ZpuZm8Ysm_q1fh4eXHyv73MT9ak3zI=,gAAAAABoIXsZpjxnx3nrkyZCdrQpjwnsYCqeicblAW8I5JWxa88aAAGPLFhr10Yfy-TE1qWs11NkypAZty2imEAhGrg-hjnmAA==
Asus,2.802394943180105,8,512,11.190670906143946,4.5939570638082365,16879.609624413744,215a7db0511e1423c30a033d324731d1240f9ef2e93ef992a002b4d02a363358,gAAAAABoIXsZgrywzFX-MRvMVTYxiN-CvrsuuaMvG8H2xV_uw8gBQfVlqQnKAh7ovSlqHr87xL3AD-YVPwTTNI86Xvsu_YO72nbAth3tI_NSU590P_aUWfE=,gAAAAABoIXsZMvKL7q8BffXM5t1n8DwRasdO6EytTjgKqdv8ZVcDBomqC_HyNd0oRfxGOPVF5Tj4Z5ikALfoJ-fV1jtySgHWRg==
Lenovo,3.0589642200068994,32,256,15.69230461558255,2.355981843423616,10903.73248244458,f36eb45ad756355dbe8ef8fa3e79d821f0c2013aef16e4dd041afac0b7745b6e,gAAAAABoIXsZw2gGPLx6OppU1ciFpjhRnYjuYeI-xgSgwDCeI6YyZR8eqKvR1ExWr75_p_YgNrHhXlXC8tITs28rSx0lxof5lVrN4nWcOT-gD9k1vefxs2Y=,gAAAAABoIXsZ9r0SJoaUClBOLClPj168d-CfQaceM8LiTCclHX0c8cgqn43pLIg2tJyiYADdB3VlyMsuq6bRWTWTYTX_4Ld7jQ==
Dell,1.7228110802900416,8,256,12.4404244429254,2.515629536407773,9034.603152020145,4743b900ec2e8b5088c58399b9612f5678d290d35e39172dc8135efa2c31fdd1,gAAAAABoIXsZB50utCFymi31uz-Ld2tvZxTgPJhQtulmCva3HcOGZY5n4BpvY-W0JojoklNxnZH5tAUm83eiK5QMSCOSzC_De7lM5y5g2FVvXghN2Q4G7w0=,gAAAAABoIXsZard_U4piCWk4KxAra6v7t2LAk2oT-plrRf-XCty6iIVa5SOPzv_FdCCslCUD_fspUnZjQtW-XDw0dZNaWU3ILw==
Lenovo,3.38817605124202,4,512,11.865855204329618,3.429579412496712,17155.69259960478,6c9b69057dae4396117b935441ddef5c73e95c73ebf7fb5a3925a2c06e649921,gAAAAABoIXsZqO07XD01dqlBQt-pt86G3fQ01KhqyzvlravfVADjq-MvwrfO-lWIS2SeXAh6XZogHQY7IVuR9I-3RFWsFWFBLwC9TbGbq1N2riI2_HZtIWs=,gAAAAABoIXsZUZFVgVUjF5KUM4fWLABX7ksSusramBcgBNdB1MTsM1Xh2AML0-GK-CSjS2hzwm7MCktO7GKDqtuMy3qRALhRzQ==
Lenovo,1.8192837090880871,4,512,11.694207909081813,4.213641245506227,16631.665778958082,ddccfc9cf681dd9cce6f8dd17ff462a9adff538ca0f1315e71889e691d9f5b44,gAAAAABoIXsZJaRefHv7DSlHWGzhIztfYrFjF-EIqM8pl2z4r3fFfO43GO3T0MCfPqdMY7Fe-6eVtJjOXjYsYX6hldaTsjxKUzYiMZHFhiQMRvPmDO6C2Cw=,gAAAAABoIXsZJa5nlHGTyj8C0AAmEzzEZZvqcSGhSNwHVWSqMOoU4QB8Ypw4DikTBrBQJCh1IV6e3tEwzjmUTn5_xpyQMDaC_Q==
Acer,3.565169075631321,32,256,11.16350007170489,2.417006615597233,10560.36350044493,ed1d4461d502645b951abf2050532ae7e801be3f557110656bdeb583dc5c2157,gAAAAABoIXsZraeu5su8a6A1pIbY051j6eqJCtxLMMEvYlyqezAcsMNlGvXwcpbGFKin9rcrZcO-oUedOFu5F4n_VS2DzK8xzsYeK7Oh6CCs4gSNSOc9Zs8=,gAAAAABoIXsZSKsm5ppeeie0zlJOuPI3ysdBqLdbOImom7U_B2qEq08K_76xv_w_6obRMnwvzBv7Xt_4wiO2_0UK0EZ1azeYlQ==
Asus,3.4550702191759646,32,256,14.141518911328717,3.3202132251994954,10856.606358975563,650f420bdeb1eb8de51041e4c10038548e9ef0520610475f8e87f7ef9a7cb92b,gAAAAABoIXsZFbtr1CQAlR-NNokgw3fXRtMZfUysYdtTBx3nnfXtFDebQ2AARwRy8dZ6IO9FRz46uM-36XOYYJAPcBy4l9xAB9tcpbMDhkcwzwkEFflvfEE=,gAAAAABoIXsZlj-HbiBXqrvczqFKkJWe4abZDkW67hHHbq19ENb6KLExSbIUPCb4ko4vw_pqe6HPPgIOLNSEcc2SihHfD7lIOQ==
HP,3.271861744357441,4,256,12.309559236162377,3.4485538232303146,9273.581909907169,292d44f2ce3d73c9b7994105a43a057f6f0fb48f7d4805751258f2d04c2b47d8,gAAAAABoIXsZT_PBvTCDpkT_HstoukKXZWPuizcKJEQ8tWGzql0UKlrXzenRqg13622P2pwN3z9Vwsqqsr7N5oVIg7fTmZtRR4-dQnhGo4u22WmLDm9NYq4=,gAAAAABoIXsZ-eCVdyZufzDBSbwrJ5Yud-fe7TCwfUMycbac-Ln6Okvu9cm2suWrUBKUBuXCg5fLB698zPW2nfl3GAhv6t9b5Q==
Asus,1.5904009513119053,8,256,16.93659059467779,2.636856925005774,9290.096987341743,778aa3ad0209c5a84f903b01f79915192b2c2f86ff27f4bab86aa0a49f3f8d88,gAAAAABoIXsZ3licJazU7ii0z3TMKpRSfX0j42KlnsfHk9lWZ6oD15ADTfTvRv4PfmWFc2FFdtSQo9HWAjtRE2zIlzAbH-RZXaM93nREij9iU9VVs5GwiWg=,gAAAAABoIXsZapkvhBfCY3uxTO6_LVezgfS3PmQkJ8XwxZhRzq-UGVo8bjC3nwM-BXf-vl3FUtdpuVKy0sIrn_89ZtZVD62EIQ==
Asus,2.2578208898633214,4,1000,14.446620535233235,2.3466751300418953,31460.13124201373,cfaa479716bcc7bb1fe30f5f6b480052e2aef31f7663c400163298b65b891865,gAAAAABoIXsZ_3oGIybTPbGjChD5FFxpIykHD9D7vCM6KjDUJEBhhaj4fdoln5Fz9YgynB98djOXpOwNrU6_zDGkLtBKwnZpN0LC3FgoveZdf3XPUloTBBI=,gAAAAABoIXsZE2uj5P6vw-Vmfwn3bDe5lqMWAg_dUxYxF4Nq2w4NUolOZpKXL-rQtLm-gUp_JZ-jZwl5bstXCSAsn8S3sDZiUg==
Lenovo,2.157781424777107,32,1000,11.827311616136063,4.509262768956919,32764.01284416276,a3ce2955495fcc45f8a07d86f9b20bb7980e5e7f5b8c4d0dec2d73c4e6826bc5,gAAAAABoIXsZ2pH3qflMyYfn3fTVUCiRfWX3F7JzueLpGmckp5-6BfhWfF_7hCbdrhdaV8M3bd6zj1lJesvgRcCxswiQ9ldEyBRwbYJU6mZB9ELveYDKlJk=,gAAAAABoIXsZJeUcPnvdtnpGEEEuJlrzw-1_6hFsvf7SCYpeVukwXD8b1hBfT_m8ZSpGPbDQCpDpMiPgOCiuOkWIkvvbCB6Ncw==
Asus,2.4003410186787977,4,256,15.132575244868192,3.507396949288297,9287.756516757589,d750708a7a889a4c546bb445e78bd801cf2f08dbaa88f108352c603ddfaf1267,gAAAAABoIXsZXt9FWPc3dQ0_g9kZHCK0BrVR6ssAj1dpR4RoutBNrtAYlad9_yWhUuc8XfwgCC_QLTDOdAHD8zNfX8yIqjZXdCg1Mt04GW1H5IuLjY2OIC0=,gAAAAABoIXsZOI-MvgF-w42Yuf9bcydwdaElBVsp53L6t6Hxjs-6bv_M3HII0FJ-1b9bG8nYEAkOxOAl3ng78maOTBsx5d1fRg==
Dell,1.7191068669095964,32,1000,16.38646139905835,2.043143707952459,33267.88053404709,2f8a259afa4b9a98b0d27be5c1914a34c6d4d88de8e6e36ea892d4947be39bc8,gAAAAABoIXsZccf2u_AiHmjhpbfLhwlz5MV8Rl_ZdDsgaXzKnSNXKf5ojiA9E_Xk96rDsNceCXeZS536mRvv9AVgrqJTlZfnj610ejeMAvPe52JwKsh51V8=,gAAAAABoIXsZNETX6KoNZzcTCLUQaKNOC8wDyEtfD6vQP7GrvVDg4zlMrASD7KFxg-z4Q_yq98-7y1Uko486VUEaZaI2h9YDrA==
Lenovo,3.842394557577657,32,512,15.471076972217686,4.4089439039273115,18743.569392030524,9061e7189cdae8ca128f45fc061bb7849baea083bf8702d49bdb202cb616f513,gAAAAABoIXsZH1zRSe4Izac_Dl3wUW6FTmmT4eWCAy0jJB22dflVuuvRj7HWS_6FfnVnn5gPcPPSJuAImE-rXLXvsNlSLremD52SS70c0KbEuTlBxRObGXo=,gAAAAABoIXsZHVj8nVxWlSs05WhdGUbGqmdHNAdGFinUy1eo2TC15DH5_myIY3kn3SOs4TtQDLayUPXIsjizR1mXSkekliak6A==
Dell,2.8845056017809405,4,1000,11.458639166236686,4.942381416243754,31500.579121575098,17a81ccd832f3ad26af3e77ffd8f2880bb6ef81c5225a8d17b371f05ce183714,gAAAAABoIXsZ1wqqr26x-D3-Bq5iIbPmQp2zBhOB-lmO5shOMXGWBPqlrP5bz9XRxDI_SJga4UWsdUQl6ZSxJbUsUjod5oCWkZVTR2zrAfBSAi_kfDjnyMs=,gAAAAABoIXsZOarBmGturu8ZucnOmxk44V6MEvijE6mQZ6wngRMkABPSa237Mc5hMUa-5C86OkoIauORlOAfQbAviZmFvwtM-g==
HP,2.263810776645059,8,1000,16.375305087155958,3.817778586242742,31579.969088229787,7b7ad694fbb44aff521b3c4ec23eabf2a1c2814b0e62e03835adfc8ad99f8196,gAAAAABoIXsZuGQRzc3QJ4XbL_RzTx-Gb6uA6L4aacERZH_umJwOV6T8s5DCDtbSViAzkaj3QXqyGA8wb42EKnXoCa4nO4MNHDs5rXwKzdDR5_BH6a0ANbc=,gAAAAABoIXsZpLHS4TreZqA-kd2IK0jJ54sBf23fW-QCm2Wc7V__g2t94pjXjjuf22aB-YLOUWn5BURNMqSnXVTaBNnJqsbSeA==
Lenovo,2.4924537926857084,16,256,15.763576315159789,3.5111251612522123,9718.504049627418,1311d35e26e13993232a5e0a11ae49f88cbafc908d997c3aa6bc9cec622ab58d,gAAAAABoIXsZJaqsaHcPHgS6qVcXguKDu7dnT6oOazoEi7jP5HDN1pAj7YN_m7LVdHEEE1IbSsbex35eQ5Mqv4Pbjo3yNLaCukjzp_ZQTLPje4zeFNnbsnU=,gAAAAABoIXsZB3A3jNdBzzg_PPWeT_4-j-yAhabtSVjZ4pS1Hlgwt-qZzTgpUzadukixeCNdTfosHm_9_lP9GZoE2e3H_byh1A==
HP,2.618006351262089,4,1000,11.949823400633687,4.6352475891348845,31165.01940345165,18220d10241c0505d6f99203e17ece0835880d9f95e27350af0fd80634cf9bc8,gAAAAABoIXsZpa8y07khb34LUM0h7Qz7Ol699Lwi1Ob4CGrq-UC4erFss1axZWP9HVPL_kXz6MACrDTZ3zLfyRNsdsg0LuVqXKf5nw9ODHl2QEjV3pubJY4=,gAAAAABoIXsZm9q4JBYvOj1xBTjIxyz25-K3inPLWmYRHLnvKGf1keIHNlZSQldHJNCBMymsKyXspyC8jWjfHGqyq7h5YcAGug==
Lenovo,3.001485833401543,16,1000,11.310715332396901,4.857550369053795,32210.84467814835,3c6058db2fa7f084abc6f3f3ef0ffcf341daff5c474c3c01f29caa398b0488ff,gAAAAABoIXsZSeCi5Dgk0N3onO3a42_RDR7FAnq-pGaFaVAe-ab3A6yBpCUfcDDthbyOVA6JagCQPTE2v4-7eBUZ85ntU3Mong0SnRnHKfDpTzz0PoW8j8Y=,gAAAAABoIXsZ3OlCgt6pePdweq9SoEnCIY8GJHrhRTVEssbLsFjN-D5BMDjjepf_MgJCMoKoSyP85Knm49bigQiMFAbRUjdGAA==
Acer,2.789198569241244,4,1000,14.343863451885852,4.263610747707382,31299.096337077222,6174315aa0614aa6b554608bac2088ccc8595f77350e41a4d94e626918debc7b,gAAAAABoIXsZlxLa86iLo1Cn-iLKmMBei1c3HKu_59ZgC5m36t7GlJIutDmMo7-jUzxVLw4wv7T6mEsQ9HShex9UJ49pBuPWhjIzSvBg7kcNAx-M4su7nHY=,gAAAAABoIXsZszyPrwxsaJWkUMNpDLALJ-oeJ_2dFCYngy3G04TXlb_A7ouy97T9oqqdChPX8ZwFldSBCebFROh5bqwBF7LE6g==
Asus,3.7984799330360435,16,1000,11.936214868039862,3.3363587892028637,32190.565833666125,5fbdac149ed31eff8730c89e0ea9db99e325286be2d5ceed791c63c404bcf0e9,gAAAAABoIXsZyFmdsVOkhPstH9zGQvynzn4YWx_MSjiNEnZx68gOsvplSb8ZLl1VZ60yNTaiSZUlzwLUY6ZX7bWV3i2q_cQrRagbgcFvI-3hsnd7BtzZqs0=,gAAAAABoIXsZ2xMNefSh0ZUlxB8ug7W8o00KOkW2x0vTAIA2RM41E3U46H3vfqBeefbHbiuO4SHLQUys8YAkE3zsihSLyO5duA==
Acer,2.7424087072645755,8,512,16.00754571557163,3.7766641979943216,17224.935754364804,3e1bab1dfe3f6be8c3266370a8b5416bec77c526627077a071005e1c85bc4558,gAAAAABoIXsZOTiMeQghBeWig27edD8OkygVtZnO-hf8wMVExDk4r12RSkYP8I-KMyuRo7Sb9lHcLVBPslGKZn0G01kT2hC_JpxJl7l4BCuu3XeB57DX8-E=,gAAAAABoIXsZXKb9HGwWguoO1UDNUd-YVG27mHHvuEmSEBOHG840JNWW-NOPb-cVHPb2ITUTuQC_tlKyJbA20dFwzsKWB075DA==
HP,3.9803950370582815,8,256,13.150007940030044,4.102806095053998,9550.586044502412,421f80efec0fa234237b4034cceeb15018671be03f52625e18d02771f79cf2e7,gAAAAABoIXsZ7ptiRhLZYpIKLgUHHNGF1sFhxUAoQmh5_tJXvPDasRAGRKrgOuu856ZiMyMlpqAF6muvUhF9r6gWzuKp-pPt1ch8gsykiSqzVXKuQa5zVow=,gAAAAABoIXsZxZsQt54xBFKqcVJFiwWqiQBVgjrUHk1T53hGSjiil6JqndsBMzQcNBJAp0fh9R9YtZaujvdhlTDcBP9NofgK8g==
